tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2026-2050,Cluj-Napoca,Hard,32,I,20260201,299,221054,1,,Emma Raducanu,R,175,GBR,23.2,220716,,,Oleksandra Oliynykova,R,,UKR,25.0,7-5 3-6 6-3,3,SF,168,0,5,99,73,50,8,15,8,13,0,6,101,73,45,8,15,8,14,30,1547,91,805
2026-2050,Cluj-Napoca,Hard,32,I,20260201,298,201514,3,,Sorana Cirstea,R,176,ROU,35.8,220750,,Q,Daria Snigur,R,,UKR,23.8,6-0 6-3,3,SF,56,3,1,46,27,21,13,8,2,2,0,1,44,28,14,6,7,4,8,36,1303,144,516
2026-2050,Cluj-Napoca,Hard,32,I,20260201,297,221054,1,,Emma Raducanu,R,175,GBR,23.2,216081,,Q,Maja Chwalinska,L,,POL,24.3,6-0 6-4,3,QF,71,0,1,39,24,18,12,8,0,1,4,5,44,31,17,3,8,1,6,30,1547,146,493
2026-2050,Cluj-Napoca,Hard,32,I,20260201,296,220716,,,Oleksandra Oliynykova,R,,UKR,25.0,216133,4,,Xin Yu Wang,R,182,CHN,24.3,6-4 6-4,3,QF,121,0,4,94,71,43,12,10,21,23,1,2,67,44,23,13,10,5,9,91,805,33,1356
2026-2050,Cluj-Napoca,Hard,32,I,20260201,295,201514,3,,Sorana Cirstea,R,176,ROU,35.8,215713,5,,Anastasia Potapova,R,175,RUS,24.8,7-5 6-4,3,QF,121,2,0,71,35,27,20,11,5,7,0,7,109,58,39,19,11,17,21,36,1303,58,1068
2026-2050,Cluj-Napoca,Hard,32,I,20260201,294,220750,,Q,Daria Snigur,R,,UKR,23.8,206294,,,Yue Yuan,R,184,CHN,27.3,4-6 6-0 7-5,3,QF,136,0,2,105,82,47,11,14,7,11,6,3,93,50,33,13,14,5,12,144,516,130,582
2026-2050,Cluj-Napoca,Hard,32,I,20260201,293,221054,1,,Emma Raducanu,R,175,GBR,23.2,215219,,,Kaja Juvan,R,170,SLO,25.1,7-5 6-1,3,R16,97,2,2,73,46,23,16,10,6,10,1,3,52,31,12,7,9,6,13,30,1547,97,778
2026-2050,Cluj-Napoca,Hard,32,I,20260201,292,216081,,Q,Maja Chwalinska,L,,POL,24.3,215337,7,,Olga Danilovic,L,,SRB,25.0,6-1 1-6 6-2,3,R16,113,2,2,72,47,26,14,11,5,9,3,4,67,47,23,10,11,4,10,146,493,88,811
2026-2050,Cluj-Napoca,Hard,32,I,20260201,291,216133,4,,Xin Yu Wang,R,182,CHN,24.3,214119,,,Rebeka Masarova,R,186,ESP,26.4,6-4 6-2,3,R16,80,4,4,54,33,28,10,9,0,1,0,4,57,37,20,9,9,4,8,33,1356,114,649
2026-2050,Cluj-Napoca,Hard,32,I,20260201,290,220716,,,Oleksandra Oliynykova,R,,UKR,25.0,214388,8,,Anna Bondar,R,,HUN,28.6,6-4 6-4,3,R16,88,1,1,59,39,28,13,10,1,2,4,0,57,42,30,5,10,1,4,91,805,64,973
2026-2050,Cluj-Napoca,Hard,32,I,20260201,289,215713,5,,Anastasia Potapova,R,175,RUS,24.8,220435,,,Anastasia Zakharova,R,,RUS,24.0,1-6 6-4 6-3,3,R16,129,4,7,98,52,37,17,13,7,11,1,1,68,38,23,20,13,2,6,58,1068,107,719
2026-2050,Cluj-Napoca,Hard,32,I,20260201,288,201514,3,,Sorana Cirstea,R,176,ROU,35.8,214461,,LL,Tamara Zidansek,R,168,SLO,28.1,6-1 6-0,3,R16,53,1,1,37,20,16,12,7,0,0,0,0,34,23,7,4,6,1,6,36,1303,153,467
2026-2050,Cluj-Napoca,Hard,32,I,20260201,287,206294,,,Yue Yuan,R,184,CHN,27.3,204427,,,Sara Sorribes Tormo,R,176,ESP,29.3,4-6 6-2 7-6(5),3,R16,204,0,0,107,69,41,15,15,2,9,1,0,104,71,36,16,15,9,17,130,582,478,113
2026-2050,Cluj-Napoca,Hard,32,I,20260201,286,220750,,Q,Daria Snigur,R,,UKR,23.8,211713,2,,Jaqueline Cristian,R,180,ROU,27.6,6-1 6-0,3,R16,55,1,1,37,31,20,4,6,2,3,1,6,42,20,7,5,7,4,11,144,516,35,1307
2026-2050,Cluj-Napoca,Hard,32,I,20260201,285,221054,1,,Emma Raducanu,R,175,GBR,23.2,213889,,,Greet Minnen,R,,BEL,28.4,6-0 6-4,3,R32,70,3,0,39,28,24,8,8,0,0,4,3,53,36,22,5,8,3,7,30,1547,125,599
2026-2050,Cluj-Napoca,Hard,32,I,20260201,284,215219,,,Kaja Juvan,R,170,SLO,25.1,246493,,WC,Elena Ruxandra Bertea,U,,ROU,19.7,6-3 6-4,3,R32,106,2,4,72,44,28,17,10,6,7,0,3,76,43,25,17,9,5,8,97,778,295,215
2026-2050,Cluj-Napoca,Hard,32,I,20260201,283,216081,,Q,Maja Chwalinska,L,,POL,24.3,202536,,WC,Ana Bogdan,R,171,ROU,33.1,6-3 6-2,3,R32,91,1,2,53,37,27,9,9,1,2,2,0,42,27,17,3,8,1,5,146,493,538,97
2026-2050,Cluj-Napoca,Hard,32,I,20260201,282,215337,7,,Olga Danilovic,L,,SRB,25.0,214480,,WC,Miriam Bianca Bulgaru,R,,ROU,27.3,6-4 6-3,3,R32,96,2,3,62,40,27,9,9,8,11,0,3,65,41,17,14,10,2,8,88,811,206,346
2026-2050,Cluj-Napoca,Hard,32,I,20260201,281,216133,4,,Xin Yu Wang,R,182,CHN,24.3,259733,,Q,Kaitlin Quevedo,R,,ESP,19.9,6-3 6-0,3,R32,62,3,4,40,27,24,6,7,0,0,0,0,54,34,15,10,8,5,10,33,1356,134,553
2026-2050,Cluj-Napoca,Hard,32,I,20260201,280,214119,,,Rebeka Masarova,R,186,ESP,26.4,211817,,,Elena Gabriela Ruse,R,,ROU,28.2,6-1 4-6 6-2,3,R32,125,6,5,91,56,45,14,13,5,6,1,3,74,41,30,14,12,5,9,114,649,72,892
2026-2050,Cluj-Napoca,Hard,32,I,20260201,279,220716,,,Oleksandra Oliynykova,R,,UKR,25.0,210886,,,Mayar Sherif,R,180,EGY,29.7,6-7(6) 6-4 6-4,3,R32,174,0,1,97,80,57,8,16,4,7,0,3,119,97,58,11,16,10,15,91,805,106,720
2026-2050,Cluj-Napoca,Hard,32,I,20260201,278,214388,8,,Anna Bondar,R,,HUN,28.6,230870,,,Ella Seidel,R,,GER,20.9,4-6 7-6(6) 6-0,3,R32,159,11,2,115,74,51,19,14,5,7,3,4,97,62,38,17,14,6,10,64,973,83,837
2026-2050,Cluj-Napoca,Hard,32,I,20260201,277,215713,5,,Anastasia Potapova,R,175,RUS,24.8,214459,,,Lucia Bronzetti,R,,ITA,27.1,5-7 6-4 7-5,3,R32,163,2,8,131,74,49,25,17,15,20,8,3,95,49,30,27,17,2,8,58,1068,110,688
2026-2050,Cluj-Napoca,Hard,32,I,20260201,276,220435,,,Anastasia Zakharova,R,,RUS,24.0,201662,,WC,Karolina Pliskova,R,184,CZE,33.8,4-6 6-2 6-2,3,R32,113,6,8,87,57,34,16,13,6,10,6,6,88,54,32,12,13,12,19,107,719,416,146
2026-2050,Cluj-Napoca,Hard,32,I,20260201,275,214461,,LL,Tamara Zidansek,R,168,SLO,28.1,220662,,,Veronika Erjavec,R,,SLO,26.0,6-1 6-4,3,R32,81,0,0,53,34,26,11,9,1,2,0,0,47,29,17,8,8,0,4,153,467,103,735
2026-2050,Cluj-Napoca,Hard,32,I,20260201,274,201514,3,,Sorana Cirstea,R,176,ROU,35.8,215872,,,Kamilla Rakhimova,R,,UZB,24.4,6-4 6-4,3,R32,100,14,1,69,48,33,9,10,3,6,2,5,67,40,22,11,10,6,11,36,1303,93,802
2026-2050,Cluj-Napoca,Hard,32,I,20260201,273,206294,,,Yue Yuan,R,184,CHN,27.3,222045,6,,Antonia Ruzic,R,,CRO,23.0,6-4 5-7 6-2,3,R32,155,5,1,87,56,32,14,15,2,8,3,6,112,77,46,9,15,6,14,130,582,67,933
2026-2050,Cluj-Napoca,Hard,32,I,20260201,272,204427,,,Sara Sorribes Tormo,R,176,ESP,29.3,202600,,,Viktoriya Tomova,R,170,BUL,30.9,6-2 7-5,3,R32,112,2,4,63,41,23,8,10,1,6,0,5,73,49,24,7,10,7,15,478,113,143,518
2026-2050,Cluj-Napoca,Hard,32,I,20260201,271,220750,,Q,Daria Snigur,R,,UKR,23.8,239456,,,Tiantsoa Sarah Rakotomanga Rajaonah,L,,FRA,20.1,6-3 6-3,3,R32,67,1,0,51,48,33,2,9,0,1,0,4,54,36,20,7,9,3,7,144,516,116,649
2026-2050,Cluj-Napoca,Hard,32,I,20260201,270,211713,2,,Jaqueline Cristian,R,180,ROU,27.6,214593,,Q,Lucrezia Stefanini,R,,ITA,27.7,6-2 2-6 7-5,3,R32,138,2,3,73,48,35,14,14,1,4,1,5,85,61,37,12,14,1,5,35,1307,140,527
2026-1154,Ostrava,Hard,30,I,20260201,300,211107,,,Katie Boulter,R,180,GBR,29.5,211337,,,Tamara Korpatsch,R,170,GER,30.7,5-7 6-2 6-1,3,F,119,3,0,68,45,34,14,13,0,2,5,2,81,53,32,14,14,3,9,120,624,124,600
2026-1154,Ostrava,Hard,30,I,20260201,299,211107,,,Katie Boulter,R,180,GBR,29.5,220465,,,Katie Volynets,R,,USA,24.0,6-1 6-3,3,SF,82,3,3,50,33,23,9,8,6,7,0,2,53,39,21,4,8,6,11,120,624,96,783
2026-1154,Ostrava,Hard,30,I,20260201,298,211337,,,Tamara Korpatsch,R,170,GER,30.7,220348,,,Diane Parry,R,170,FRA,23.4,6-4 6-4,3,SF,111,0,6,71,37,21,20,10,6,9,1,1,58,30,19,10,10,3,8,124,600,119,627
2026-1154,Ostrava,Hard,30,I,20260201,297,220465,,,Katie Volynets,R,,USA,24.0,219917,,,Alycia Parks,R,185,USA,25.0,5-7 6-4 6-2,3,QF,146,1,0,85,71,45,6,15,2,7,10,13,104,56,37,19,15,6,13,96,783,85,830
2026-1154,Ostrava,Hard,30,I,20260201,296,211107,,,Katie Boulter,R,180,GBR,29.5,222258,,,Linda Fruhvirtova,R,,CZE,20.7,6-3 6-2,3,QF,68,0,3,41,23,18,12,8,0,1,4,3,48,29,17,6,9,3,8,120,624,121,618
2026-1154,Ostrava,Hard,30,I,20260201,295,220348,,,Diane Parry,R,170,FRA,23.4,223360,,,Nikola Bartunkova,R,,CZE,19.9,6-1 6-3,3,QF,66,6,1,44,30,23,10,8,0,0,1,2,45,25,15,9,8,4,8,119,627,108,712
2026-1154,Ostrava,Hard,30,I,20260201,294,211337,,,Tamara Korpatsch,R,170,GER,30.7,216083,6,,Caty Mcnally,R,,USA,24.1,6-4 6-2,3,QF,121,0,1,59,44,26,6,9,3,6,1,2,94,71,36,8,9,16,22,124,600,71,896
2026-1154,Ostrava,Hard,30,I,20260201,293,220465,,,Katie Volynets,R,,USA,24.0,213583,1,,Tatjana Maria,R,172,GER,38.4,7-5 6-1,3,R16,92,2,0,55,45,29,8,9,3,4,3,3,64,37,22,10,10,5,10,96,783,54,1089
2026-1154,Ostrava,Hard,30,I,20260201,292,219917,,,Alycia Parks,R,185,USA,25.0,220589,,,Elina Avanesyan,R,,ARM,23.3,6-4 6-2,3,R16,76,9,3,58,36,29,8,9,1,2,0,6,53,28,16,12,9,4,8,85,830,169,421
2026-1154,Ostrava,Hard,30,I,20260201,291,222258,,,Linda Fruhvirtova,R,,CZE,20.7,211685,4,,Rebecca Sramkova,R,,SVK,29.2,6-3 6-1,3,R16,65,3,3,52,31,24,10,8,1,2,2,4,48,30,16,3,8,4,9,121,618,81,848
2026-1154,Ostrava,Hard,30,I,20260201,290,211107,,,Katie Boulter,R,180,GBR,29.5,203530,5,,Viktorija Golubic,R,169,SUI,33.2,6-2 6-2,3,R16,76,0,4,48,29,26,4,8,4,6,1,4,53,31,14,8,8,8,14,120,624,89,810
2026-1154,Ostrava,Hard,30,I,20260201,289,220348,,,Diane Parry,R,170,FRA,23.4,215910,8,,Panna Udvardy,R,170,HUN,27.3,6-1 6-2,3,R16,78,1,2,44,24,19,12,7,1,1,0,3,52,25,16,9,7,5,9,119,627,98,771
2026-1154,Ostrava,Hard,30,I,20260201,288,223360,,,Nikola Bartunkova,R,,CZE,19.9,211539,,Q,Fiona Ferro,R,170,FRA,28.8,6-4 3-6 6-1,3,R16,120,8,5,95,58,41,14,13,7,11,0,2,80,53,31,10,13,2,8,108,712,281,240
2026-1154,Ostrava,Hard,30,I,20260201,287,216083,6,,Caty Mcnally,R,,USA,24.1,206124,,WC,Tereza Martincova,R,178,CZE,31.2,6-4 6-4,3,R16,101,2,1,61,47,28,8,10,1,4,1,4,69,55,27,6,10,6,11,71,896,459,120
2026-1154,Ostrava,Hard,30,I,20260201,286,211337,,,Tamara Korpatsch,R,170,GER,30.7,215306,2,,Emiliana Arango,R,,COL,25.1,6-3 6-4,3,R16,95,3,2,58,40,27,10,10,2,4,0,0,66,43,26,10,9,5,9,124,600,46,1142
2026-1154,Ostrava,Hard,30,I,20260201,284,220465,,,Katie Volynets,R,,USA,24.0,221626,,,Linda Klimovicova,R,,CZE,21.6,6-2 6-1,3,R32,69,1,0,46,40,26,5,8,1,2,3,2,43,23,10,6,7,6,11,96,783,131,569
2026-1154,Ostrava,Hard,30,I,20260201,283,219917,,,Alycia Parks,R,185,USA,25.0,211814,,,Julia Grabher,R,170,AUT,29.5,7-6(3) 6-2,3,R32,86,8,2,54,36,31,12,10,0,0,2,4,68,41,27,13,10,9,11,85,830,78,859
2026-1154,Ostrava,Hard,30,I,20260201,282,220589,,,Elina Avanesyan,R,,ARM,23.3,220416,7,,Moyuka Uchijima,R,171,JPN,24.4,6-3 2-6 6-3,3,R32,116,0,6,85,48,27,17,13,10,16,1,8,75,41,26,10,13,4,11,169,421,87,822
2026-1154,Ostrava,Hard,30,I,20260201,281,211685,4,,Rebecca Sramkova,R,,SVK,29.2,260203,,Q,Vendula Valdmannova,U,,CZE,18.1,6-2 6-3,3,R32,87,3,4,51,33,20,8,8,2,5,2,4,75,43,20,11,9,8,15,81,848,300,210
2026-1154,Ostrava,Hard,30,I,20260201,280,222258,,,Linda Fruhvirtova,R,,CZE,20.7,201621,,Q,Mona Barthel,R,185,GER,35.5,7-6(4) 6-4,3,R32,107,1,5,85,54,38,15,11,5,6,3,7,80,47,31,17,11,4,6,121,618,215,333
2026-1154,Ostrava,Hard,30,I,20260201,279,211107,,,Katie Boulter,R,180,GBR,29.5,222980,,WC,Lucie Havlickova,R,,CZE,20.8,6-4 3-6 6-1,3,R32,113,4,2,67,41,35,14,13,5,7,6,4,80,42,28,19,13,6,10,120,624,276,244
2026-1154,Ostrava,Hard,30,I,20260201,278,203530,5,,Viktorija Golubic,R,169,SUI,33.2,221257,,,Sinja Kraus,R,,AUT,23.7,6-4 6-0,3,R32,89,2,0,56,37,24,11,8,4,6,0,3,68,34,18,12,8,10,16,89,810,104,727
2026-1154,Ostrava,Hard,30,I,20260201,277,215910,8,,Panna Udvardy,R,170,HUN,27.3,221307,,WC,Darja Vidmanova,R,,CZE,23.0,7-5 6-3,3,R32,92,1,4,66,35,24,18,11,2,4,1,1,63,42,24,11,10,2,6,98,771,137,536
2026-1154,Ostrava,Hard,30,I,20260201,276,220348,,,Diane Parry,R,170,FRA,23.4,206219,,,Oceane Dodin,R,,FRA,29.2,6-1 6-4,3,R32,68,10,1,53,31,24,15,9,2,2,1,5,45,25,18,7,8,3,6,119,627,686,59
2026-1154,Ostrava,Hard,30,I,20260201,275,211539,,Q,Fiona Ferro,R,170,FRA,28.8,259104,,WC,Brenda Fruhvirtova,R,,CZE,18.8,6-1 6-1,3,R32,60,1,3,44,25,15,10,7,2,4,0,2,42,28,11,2,7,2,9,281,240,1311,7
2026-1154,Ostrava,Hard,30,I,20260201,274,223360,,,Nikola Bartunkova,R,,CZE,19.9,215020,3,,Anna Blinkova,R,179,RUS,27.3,6-4 6-4,3,R32,91,5,2,65,37,26,17,10,2,3,1,1,68,46,29,10,10,5,8,108,712,75,868
2026-1154,Ostrava,Hard,30,I,20260201,273,216083,6,,Caty Mcnally,R,,USA,24.1,215480,,,Suzan Lamens,R,,NED,26.5,6-3 7-5,3,R32,106,1,3,71,51,31,9,11,6,10,2,7,72,45,24,10,10,3,9,71,896,105,720
2026-1154,Ostrava,Hard,30,I,20260201,272,206124,,WC,Tereza Martincova,R,178,CZE,31.2,213646,,,Dalma Galfi,R,178,HUN,27.4,2-6 6-3 7-5,3,R32,124,0,2,98,86,56,7,15,7,10,4,0,77,58,44,5,14,0,3,459,120,90,806
2026-1154,Ostrava,Hard,30,I,20260201,271,211337,,,Tamara Korpatsch,R,170,GER,30.7,216074,,Q,Anna Siskova,U,,CZE,24.5,6-4 6-4,3,R32,97,0,2,72,49,32,9,10,7,10,2,3,61,46,26,5,10,5,10,124,600,255,274
2026-1003,Doha,Hard,56,PM,20260208,300,214096,14,,Karolina Muchova,R,178,CZE,29.4,239475,10,,Victoria Mboko,R,,CAN,19.4,6-4 7-5,3,F,94,2,2,59,39,31,11,11,0,1,4,1,75,49,28,16,11,5,8,19,2058,13,2606
2026-1003,Doha,Hard,56,PM,20260208,299,214096,14,,Karolina Muchova,R,178,CZE,29.4,206289,,,Maria Sakkari,R,172,GRE,30.5,3-6 6-4 6-1,3,SF,133,4,1,72,46,30,13,13,6,10,0,3,90,57,31,17,13,11,17,19,2058,52,1110
2026-1003,Doha,Hard,56,PM,20260208,298,239475,10,,Victoria Mboko,R,,CAN,19.4,211533,,,Jelena Ostapenko,R,177,LAT,28.6,6-3 6-2,3,SF,74,6,4,56,36,24,9,9,2,4,0,1,55,37,18,7,8,4,9,13,2606,24,1860
2026-1003,Doha,Hard,56,PM,20260208,297,206289,,,Maria Sakkari,R,172,GRE,30.5,216347,1,,Iga Swiatek,R,176,POL,24.6,2-6 6-4 7-5,3,QF,149,0,2,102,78,50,8,15,6,11,5,1,83,52,35,14,15,6,11,52,1110,2,7978
2026-1003,Doha,Hard,56,PM,20260208,296,214096,14,,Karolina Muchova,R,178,CZE,29.4,214939,,,Anna Kalinskaya,R,175,RUS,27.1,6-3 6-4,3,QF,88,1,0,55,34,26,12,10,3,5,2,1,59,38,20,12,9,1,5,19,2058,28,1575
2026-1003,Doha,Hard,56,PM,20260208,295,211533,,,Jelena Ostapenko,R,177,LAT,28.6,220714,,LL,Elisabetta Cocciaretto,R,,ITA,25.0,7-5 6-4,3,QF,100,2,2,72,45,27,14,11,6,10,1,5,63,43,24,6,11,0,6,24,1860,57,1063
2026-1003,Doha,Hard,56,PM,20260208,294,239475,10,,Victoria Mboko,R,,CAN,19.4,214981,2,,Elena Rybakina,R,184,KAZ,26.6,7-5 4-6 6-4,3,QF,143,6,2,108,76,50,13,16,4,9,11,1,106,66,43,17,16,6,12,13,2606,3,7523
2026-1003,Doha,Hard,56,PM,20260208,293,216347,1,,Iga Swiatek,R,176,POL,24.6,214082,,,Daria Kasatkina,R,170,AUS,28.7,5-7 6-1 6-1,3,R16,137,7,4,92,59,38,15,13,8,12,1,4,90,61,34,7,13,10,18,2,7978,61,997
2026-1003,Doha,Hard,56,PM,20260208,292,206289,,,Maria Sakkari,R,172,GRE,30.5,219875,,Q,Varvara Gracheva,R,,FRA,25.5,7-6(3) 6-0,3,R16,90,6,0,70,52,33,9,9,4,6,1,3,53,32,17,7,9,1,6,52,1110,73,887
2026-1003,Doha,Hard,56,PM,20260208,291,214096,14,,Karolina Muchova,R,178,CZE,29.4,201662,,,Karolina Pliskova,R,184,CZE,33.8,5-2 RET,3,R16,38,1,1,19,13,10,4,3,1,1,0,3,26,17,9,3,4,0,2,19,2058,418,147
2026-1003,Doha,Hard,56,PM,20260208,290,214939,,,Anna Kalinskaya,R,175,RUS,27.1,202494,7,,Elina Svitolina,R,174,UKR,31.4,6-4 6-3,3,R16,78,1,3,53,37,25,9,9,1,2,5,2,60,37,25,8,10,1,5,28,1575,9,3205
2026-1003,Doha,Hard,56,PM,20260208,289,211533,,,Jelena Ostapenko,R,177,LAT,28.6,215785,,Q,Camila Osorio,R,162,COL,24.1,6-3 6-1,3,R16,68,4,3,46,27,19,10,8,0,2,1,4,49,29,15,6,8,2,8,24,1860,80,851
2026-1003,Doha,Hard,56,PM,20260208,288,220714,,LL,Elisabetta Cocciaretto,R,,ITA,25.0,215983,,,Ann Li,R,170,USA,25.6,7-6(5) 5-7 6-4,3,R16,175,1,6,117,73,49,22,17,6,11,8,2,106,60,45,19,17,6,11,57,1063,41,1243
2026-1003,Doha,Hard,56,PM,20260208,287,239475,10,,Victoria Mboko,R,,CAN,19.4,259799,5,,Mirra Andreeva,R,,RUS,18.7,6-3 3-6 7-6(5),3,R16,130,5,7,86,58,41,9,15,3,9,2,4,104,71,43,15,15,10,16,13,2606,7,4731
2026-1003,Doha,Hard,56,PM,20260208,286,214981,2,,Elena Rybakina,R,184,KAZ,26.6,221012,,,Qinwen Zheng,R,,CHN,23.3,4-6 6-2 7-5,3,R16,147,6,1,104,69,50,16,15,3,5,9,6,96,57,40,19,15,6,10,3,7523,26,1658
2026-1003,Doha,Hard,56,PM,20260208,285,216347,1,,Iga Swiatek,R,176,POL,24.6,222145,,WC,Janice Tjen,R,,INA,23.7,6-0 6-3,3,R32,69,4,2,40,23,17,13,8,3,4,1,1,47,24,12,8,7,4,9,2,7978,46,1185
2026-1003,Doha,Hard,56,PM,20260208,284,214082,,,Daria Kasatkina,R,170,AUS,28.7,210722,16,,Elise Mertens,R,179,BEL,30.2,6-4 6-0,3,R32,97,0,6,64,43,28,9,8,3,5,2,4,62,34,16,11,8,3,9,61,997,22,1936
2026-1003,Doha,Hard,56,PM,20260208,283,219875,,Q,Varvara Gracheva,R,,FRA,25.5,222328,9,,Linda Noskova,R,,CZE,21.2,6-2 2-6 7-5,3,R32,120,4,8,85,57,40,12,14,5,9,11,6,92,59,41,12,14,4,9,73,887,12,2626
2026-1003,Doha,Hard,56,PM,20260208,282,206289,,,Maria Sakkari,R,172,GRE,30.5,211148,6,,Jasmine Paolini,R,160,ITA,30.0,6-4 6-2,3,R32,83,3,0,57,36,27,12,9,4,5,0,2,53,30,15,13,9,2,6,52,1110,8,4267
2026-1003,Doha,Hard,56,PM,20260208,281,201662,,,Karolina Pliskova,R,184,CZE,33.8,216153,3,,Amanda Anisimova,R,180,USA,24.4,5-7 7-6(3) 4-1 RET,3,R32,142,7,3,114,75,51,17,15,6,10,4,1,89,58,38,15,14,3,7,418,147,4,6680
2026-1003,Doha,Hard,56,PM,20260208,280,214096,14,,Karolina Muchova,R,178,CZE,29.4,238184,,Q,Tereza Valentova,U,,CZE,18.9,6-1 6-4,3,R32,82,1,0,40,23,18,12,8,1,2,2,4,64,41,26,6,9,7,12,19,2058,48,1175
2026-1003,Doha,Hard,56,PM,20260208,279,214939,,,Anna Kalinskaya,R,175,RUS,27.1,215613,12,,Emma Navarro,R,,USA,24.7,7-5 2-6 6-2,3,R32,125,3,4,84,54,39,13,14,6,10,7,3,87,59,35,16,14,4,9,28,1575,18,2095
2026-1003,Doha,Hard,56,PM,20260208,278,202494,7,,Elina Svitolina,R,174,UKR,31.4,215035,,,Dayana Yastremska,R,175,UKR,25.7,6-1 6-4,3,R32,68,5,2,44,28,19,10,8,1,3,2,6,61,36,19,7,9,4,10,9,3205,42,1225
2026-1003,Doha,Hard,56,PM,20260208,277,211533,,,Jelena Ostapenko,R,177,LAT,28.6,206420,8,,Ekaterina Alexandrova,R,175,RUS,31.2,6-4 6-2,3,R32,81,4,3,70,41,31,12,9,5,6,5,1,52,33,21,7,9,2,6,24,1860,10,3200
2026-1003,Doha,Hard,56,PM,20260208,276,215785,,Q,Camila Osorio,R,162,COL,24.1,211701,,,Katerina Siniakova,R,174,CZE,29.7,6-2 5-7 6-3,3,R32,129,0,6,95,67,44,13,15,7,11,1,5,90,66,36,10,14,2,8,80,851,44,1207
2026-1003,Doha,Hard,56,PM,20260208,275,215983,,,Ann Li,R,170,USA,25.6,211684,,LL,Magdalena Frech,R,171,POL,28.1,6-3 6-4,3,R32,82,4,3,64,43,26,9,10,3,7,1,1,55,27,18,8,9,2,8,41,1243,59,1033
2026-1003,Doha,Hard,56,PM,20260208,274,220714,,LL,Elisabetta Cocciaretto,R,,ITA,25.0,221103,4,,Coco Gauff,R,175,USA,21.9,6-4 6-2,3,R32,91,0,2,72,44,31,14,9,4,5,2,3,59,39,26,5,9,8,12,57,1063,5,6423
2026-1003,Doha,Hard,56,PM,20260208,273,259799,5,,Mirra Andreeva,R,,RUS,18.7,202663,,,Magda Linette,R,171,POL,33.9,7-6(0) 6-1,3,R32,103,3,1,73,56,43,5,9,9,10,2,0,64,35,21,11,9,5,8,7,4731,47,1179
2026-1003,Doha,Hard,56,PM,20260208,272,239475,10,,Victoria Mboko,R,,CAN,19.4,201329,,Q,Vera Zvonareva,R,172,RUS,41.4,6-4 6-4,3,R32,97,6,6,64,42,30,10,10,7,9,1,4,76,49,31,8,10,7,11,13,2606,580,83
2026-1003,Doha,Hard,56,PM,20260208,271,221012,,,Qinwen Zheng,R,,CHN,23.3,219917,,Q,Alycia Parks,R,185,USA,25.1,7-6(4) 3-6 6-2,3,R32,168,5,6,123,74,50,26,15,13,16,11,8,99,64,46,15,14,3,6,26,1658,77,872
2026-1003,Doha,Hard,56,PM,20260208,270,214981,2,,Elena Rybakina,R,184,KAZ,26.6,216133,,,Xin Yu Wang,R,182,CHN,24.3,6-2 6-4,3,R32,80,2,1,54,34,27,10,9,2,3,1,1,74,46,30,9,9,5,9,3,7523,33,1383
2026-1003,Doha,Hard,56,PM,20260208,268,222145,,WC,Janice Tjen,R,,INA,23.7,206242,,LL,Beatriz Haddad Maia,L,185,BRA,29.6,6-0 6-1,3,R64,69,3,1,46,27,20,11,7,1,1,2,2,42,30,15,2,6,5,10,46,1185,67,932
2026-1003,Doha,Hard,56,PM,20260208,267,214082,,,Daria Kasatkina,R,170,AUS,28.7,220416,,Q,Moyuka Uchijima,R,171,JPN,24.4,4-6 6-3 6-0,3,R64,123,3,5,84,55,32,15,11,8,12,4,2,72,53,28,6,11,3,9,61,997,88,810
2026-1003,Doha,Hard,56,PM,20260208,266,210722,16,,Elise Mertens,R,179,BEL,30.2,201499,,,Anastasia Pavlyuchenkova,R,177,RUS,34.6,6-2 6-1,3,R64,68,4,1,42,30,27,4,7,1,1,1,5,56,29,17,9,8,5,10,22,1936,110,706
2026-1003,Doha,Hard,56,PM,20260208,265,222328,9,,Linda Noskova,R,,CZE,21.2,233741,,,Maya Joint,R,,AUS,19.8,6-4 6-0,3,R64,65,1,5,56,30,20,16,8,3,3,0,0,42,23,12,9,8,2,6,12,2626,30,1549
2026-1003,Doha,Hard,56,PM,20260208,264,219875,,Q,Varvara Gracheva,R,,FRA,25.5,201696,,,Laura Siegemund,R,168,GER,37.9,7-6(3) 6-4,3,R64,138,1,2,87,57,40,15,11,6,8,1,5,78,61,39,8,11,4,7,73,887,51,1111
2026-1003,Doha,Hard,56,PM,20260208,263,206289,,,Maria Sakkari,R,172,GRE,30.5,220309,,WC,Zeynep Sonmez,R,,TUR,23.7,6-1 6-3,3,R64,81,1,1,55,38,24,11,8,4,5,0,2,57,35,18,7,8,6,11,52,1110,85,843
